character,universe,page_length
katar_hol,lego_batman,360859
katar_hol,riddle_of_the_beast,356686
katar_hol,scooby_doo_team_up,361060
katar_johnson,earth_18,353386
keith_everet,new_earth,364436
kelex,dc_extended_universe,354218
kelex,prime_earth,357300
kell_mossa,pre_crisis,364203
kelor,dc_extended_universe,354352
kelor,new_earth,351225
kendra_munoz_saunders,earth_2,389079
kendra_saunders,dceased,366531
kendra_saunders,flashpoint_timeline,349129
kendra_saunders,justice_league_heroes,354159
kentclark,dark_multiverse,357786
keres,kere,349439
kid_apollo,authoriteens,359733
kid_kon_el,earth_18,363786
killer_croc,riddle_of_the_beast,353565
killer_wasp,new_earth,358256
kimiyo_hoshi,dc_super_hero_girls,349158
kimiyo_hoshi,dcau,357253
kirk_langstrom,beware_the_batman,368668
kirk_langstrom,flashpoint_timeline,353179
kirk_langstrom,lego_dc_heroes,352409
kirk_langstrom,the_new_order,350443
kite,earth_8,348270
kittyhawk,new_earth,348472
klerik,prime_earth,351176
komand_r,tiny_titans,352143
kon,earth_395,360083
kon_el,hyper_tension,368586
koriand_r,dc_super_friends_web_series,352539
koriand_r,dc_super_hero_girls,351822
koriand_r,flashpoint_timeline,351801
kuat,future_state,381609
kyle_nimbus,arrowverse,358221
l_ron,earth_16,352788
lana_jensen,new_earth,353735
lana_lang,earth_3839,348747
lance_gallant,new_earth,356259
lance_gallant,quality_universe,359108
langford_terrill,the_brave_and_the_bold,351008
larva_m319,teen_titans_tv_series,357866
lauren_pennington,wildstorm_universe,367819
lawrence_bolatinsky,new_earth,368569
lawrence_bolatinsky,prime_earth,360267
lawrence_trainor,danny_s_dream,356334
lawrence_trainor,doom_patrol_shorts,362145
lawrence_trainor,teen_titans_tv_series,347343
lea_corben,new_earth,353667
lei_kung_impostor,new_earth,351276
lester_abernathy,earth_85,361757
lightning,earth_22,348033
linda_danvers,new_earth,445329
lobo,lego_batman,363556
lois_lane,antimatter_universe,357840
lois_lane,earth_3,377941
louise_marino,earth_8,354103
lucinda_radama,just_imagine,358033
lucius_reynolds,prime_earth,355581
lucy,wildstorm_universe,357451
luma_lynai,earth_one,350871
luma_lynai,prime_earth,348678
maggie,prime_earth,365387
manitou_dawn,prime_earth,353373
marco_mardon,prime_earth,371362
marie_logan,earth_16,353378
mars,earth_four,357297
martha_roberts,earth_1,351374
martin_allard,new_earth,366265
mary_batson,dc_super_hero_girls,349236
maseo_yamashiro,new_earth,357491
matrix_prime,new_earth,356271
matthew_cable,new_earth,376393
matthew_callahan,gen_13_movie,354848
maximillion,new_earth,345199
maxine_hunkel,prime_earth,354446
mecha_boi,teen_titans_tv_series,351356
melvin_murgatroyd_xiv,earth_twelve,351144
merlin,future_state,361023
merton_mcsnurtle,earth_c,350768
michael_gallant,quality_universe,360813
mildred_thunderbolt,earth_two,348558
missile,prime_earth,348872
missile_man,wildstorm_universe,356372
mister_keeper,earth_s,355444
mister_mind,earth_5,362872
mister_mxyzchkn,farm_league,350234
mister_mxyzptlk,dcau,357393
mister_mxyzptlk,earth_one,419680
mister_mxyzptlk,injustice,356550
mister_mxyzptlk,tiny_titans,356143
molly_o_reilly,new_earth,362814
moonwalker,pre_zero_hour,348079
morrigan,new_earth,350411
morto,earth_s,353462
mother_mae_eye,teen_titans_tv_series,356675
mxyzptlk_jr,earth_154,350523
myand_r,tiny_titans,348535
mysia,new_earth,349730
natasha_irons,ame_comi,359785
natasha_irons,dcau,350617
natasha_irons,prime_earth,369182
nathaniel_adam,injustice,366772
nayeli_constant,prime_earth,358489
neal_emerson,dcau,359264
neal_emerson,prime_earth,369544
neila,superboy_tv_series,353208
nekron,dc_legends,358705
nia,new_earth,348139
nigal_douglous,pre_zero_hour,356144
night_glider,dark_multiverse,354662
nightshade,earth_9,345752
nightshine,star_riders,347179
nimue_inwudu,new_earth,390908
norda_cantrell,earth_2,348009
nova_pegasus,earth_one,353094
olga_ilyich,earth_16,350958
olympian,powerless,348388
omega_calculus,prime_earth,357251
oom,earth_two,357469
orange_of_the_rainbow_raiders,new_earth,352758
ornitho,pre_zero_hour,353136
paladin,prime_earth,349017
pantagones,new_earth,352652
paran_dul,dcau,366241
patrick_dugan,dcau,359456
patrick_dugan,new_earth,375418
patrick_dugan,prime_earth,361394
patrick_parrot,earth_c,350038
paul_booker,new_earth,396327
paul_booker,prime_earth,360768
peachy_pet,new_earth,351891
pedro_ghost_patrol,new_earth,354426
pegacorn,amethyst_shorts,349660
pegasi,species,351631
pegasus,ame_comi,350807
pegasus,new_earth,353900
pegasus,prime_earth,381677
pegasus,the_legend_of_wonder_woman,350964
pelican_pete,earth_c,349660
peng_deilan,prime_earth,386698
pepito,earth_one,350138
peregrine,new_earth,349489
perrus,dark_multiverse,348323
perseus,new_earth,358261
persuader,dcau,358991
peter_betz,dakotaverse,350495
peter_duggio,prime_earth,352577
peter_hayes,new_earth,349301
pharyngula,new_earth,350002
phoebus,earth_22,349422
phoenix,species,350207
pigeon_person,earth_one,355645
pilfer_prode,quality_universe,354418
psimon,teen_titans_tv_series,353656
pterano_don_juan,earth_twelve,350908
queen_maeve,the_boys,353333
quetzal,legends_of_the_dead_earth,350383
quietus,dark_multiverse,351655
quiz,new_earth,355966
raguel,new_earth,352378
ral_en,earth_one,359441
ramban,new_earth,354492
ramjet,dakotaverse,368262
ramsey_murdoch,prime_earth,351154
rant,dark_multiverse,355426
raphael,new_earth,354209
rath,scooby_doo_team_up,350112
raven,new_teen_titans_shorts,355711
raven,the_new_order,347902
raymond_terrill,dc_super_hero_girls,347947
raymond_terrill,earth_22,349230
reach,prime_earth,354306
red_tornado,dc_super_hero_girls,347458
red_tornado,earth_23,349190
reiko_yamashiro,new_earth,352487
rex_tyler,dcau,351508
richard_grayson,injustice,377305
richard_grey,dcau,362159
richard_grey_jr,earth_1,354649
richard_grey_jr,earth_two,362450
richard_grey_jr,new_earth,363622
richard_grey_jr,quality_universe,357395
richard_grey_jr,the_brave_and_the_bold,347743
rick_strong,earth_four,348081
ripper_jones,earth_a,357131
robert_lane,wildstorm_universe,372864
robert_long,team_titans,353452
robert_rogers,just_imagine,366475
robin_robin,super_pets,350364
robin_robin,tiny_titans,354033
rodney_rabbit,earth_26,360860
romalthi_the_shaper,new_earth,354609
ronald_raymond,arrowverse,369298
rose_forrest,post_rebirth,360164
rotten,wildstorm_universe,353379
rudolph,earth_twelve,353373
rufus_wild,dakotaverse,364250
russell_wolf,new_earth,353794
saganowana,earth_18,354378
saico_tek,teen_titans_tv_series,356704
samuel_yates,new_earth,359211
sand_superman,futures_end,350582
sara_smart,new_earth,355388
saturna,prime_earth,361055
scarface,teen_titans_tv_series,352558
scream_queen,the_brave_and_the_bold,355824
sercy,prime_earth,355681
shayera_hall,smallville,372882
shayera_hol,dcau,381393
shayera_hol,the_brave_and_the_bold,349506
shayera_tal,riddle_of_the_beast,355658
shayera_thal,earth_16,365099
shayera_thal,scooby_doo_team_up,362101
shayera_thath,ame_comi,356130
shiera,dc_bombshells,357855
shiera_hall,injustice,381976
shift,superboy_tv_series,352930
shikari_lonestar,post_zero_hour,361298
shirley_adams,earth_one,355804
shiryalla_tome,justice_league_3,361657
shocko,earth_two,347789
shocko,new_earth,350100
shon,prime_earth,353144
sierra,new_earth,352618
silent_armor,silent_armo,349899
siobhan_mcdougal,dc_legends,356333
siobhan_mcdougal,dcau,359915
siobhan_smythe,dc_animated_movie_universe,355197
siobhan_smythe,prime_earth,363799
sir_safety,earth_s,350619
skeets,dcau,354718
skeets,injustice,350836
skeets,justice_league_action,351311
skeets,new_earth,361366
skeets,prime_earth,354445
skeets,smallville,352022
skeets,the_brave_and_the_bold,358123
skreal,filmation_adventures,359294
skye_harper,prime_earth,351081
slim_ghost_patrol,scooby_doo_team_up,354819
smoke,dakotaverse,357713
sondra_fuller,prime_earth,377396
song_bird,new_earth,349926
song_bird,prime_earth,350811
sonya_chuikov,new_earth,353792
spectra,new_earth,356965
spellbinder,the_batman_tv_series,354764
spera,new_earth,354343
squire_shade,earth_one,352063
staggatron,prime_earth,355713
star_canary,mash_up,353336
star_spangled_comics_vol_1_13,star_spangled_comics_vol_1_1,413743
static_the_parrot,earth_two,351630
steeljacket,new_earth,353430
stephen_rainmaker,the_wild_storm,349431
steppenwolf,injustice,368601
steven_dayton,new_earth,382435
steven_trevor,earth_one,363122
stheno,new_earth,358535
stormwind,new_earth,348985
streaky,earth_5_8,357274
streaky,prime_earth,379963
suge,prime_earth,352693
sunshine_superman,earth_47,359243
super_robin,teen_titans_go_tv_series,350797
super_woman,earth_3,352434
superboy,cadmus_challengers_of_the_unknown,360503
superboy,dcau,359350
superboy,hyperjacket,361660
superboy,super_seven,359960
supergrrl,earth_1_98,401157
superman,earth_1,359814
superwoman,earth_11,358249
susan_dearbon,new_earth,374088
susan_linden,new_earth,394970
susan_linden_ii,new_earth,363743
suzette_ledbedder,wildstorm_universe,358901
swordfish,earth_one,354379
sydney,wildstorm_universe,352412
tadwallader_jutefruce,new_earth,355810
talon_the_falcon,new_earth,353663
tanya_spears,prime_earth,376045
tapestry,wildstorm_universe,363525
tara_markov,dc_animated_movie_universe,360224
tara_markov,earth_16,361775
tara_markov,lego_batman,360766
tara_markov,prime_earth,372081
tara_markov,teen_titans_tv_series,389285
taylor_pike,earth_9,358281
tekik,new_earth,355919
tengu_ii,new_earth,357454
terrence_bolatinsky,new_earth,354765
terrence_thirteen,flashpoint_timeline,353442
terrorforms,terrorform,352049
tetsujiro_yoneda,new_earth,351890
thanatos_god_of_death,new_earth,356399
thanatos_god_of_death,prime_earth,356796
thessia,prime_earth,353050
thrush,wildstorm_universe,355610
tiffany_evans,prime_earth,349215
tiger_moth_ii,new_earth,354308
tom_dalton,quality_universe,351494
tomahawkman,earth_18,350272
tooth_fairy,teen_titans_go_tv_series,354384
toron_tos,earth_one,350257
trigger,amalgam_universe,350294
tur_tel,earth_5_8,350453
tur_tel,tiny_titans,352844
tut,shazam_isis_hour,349881
twelfth_knight,new_earth,350083
tybalt_bak_sar,new_earth,354202
typhoeus,prime_earth,355093
typhon_father_of_all_monsters,new_earth,353481
val_yor,teen_titans_tv_series,352896
valentina_vostok,new_earth,371476
valentina_vostok,prime_earth,360516
valerie_andrist,new_earth,349085
valerie_beaudry,new_earth,366695
valerie_van_haaften,earth_5_8,350691
valerie_van_haaften,new_earth,357204
vanessa_kingsbury,new_earth,377379
vanguard,new_earth,351410
vanguard,prime_earth,351258
vanguard,titans_tomorrow,355190
veronica_delacroix,prime_earth,366070
victory,new_earth,351063
vienna_barstow,new_earth,354814
vincent_velcoro,prime_earth,360468
wandjina,new_earth,358551
warth,prime_earth,354050
wendy_brown,harley_quinn_tv_series,350840
whizzy,pre_zero_hour,380628
william_hayes,world_without_young_justice,367360
william_kavanagh,new_earth,367499
william_watt,dcau,354834
winged_victory,dcau,349285
wonder_boy,team_titans,356857
wonderhawk,earth_32,351496
wytch,dakotaverse,371816
yao_fei,new_earth,358564
ypsilos,prime_earth,354513
yuki_yamashiro,new_earth,354202
yz,new_earth,371175
yz,prime_earth,359311
zarbor,new_adventures_of_batman,360117
zatanna_zatara,earth_16,373018
zauriel,dcau,348980
zauriel,prime_earth,360404
zizz,prime_earth,352514
zypto,earth_one,350977
action_comics_vol_1_546,action_comics_vol_1_54,393529
alexander_luthor,dceased,363618
amadonna,wonder_woman_tv_series,360355
anita_fite,new_earth,371945
ares,smallville,357177
barry_allen,justice_league_3,364662
blinder,new_earth,361130
burn,dakotaverse,355439
dolphine,star_riders,348433
edgar_cizko,harley_quinn_tv_series,379410
aquaman_vol_1_61,aquaman_vol_1_6,364195
genji_sato,prime_earth,353541
gnill_opril,pre_zero_hour,358197
invulnera_boy,legion_of_super_heroes_tv_series,348256
jaffar_ibn_haroun_al_rashid,new_earth,349401
jai_west,new_earth,364217
jennifer_quarx,prime_earth,355011
jocelyn_davis,wildstorm_universe,361791
john_lynch,prime_earth,355722
kent_nelson,earth_16,366478
kim_s_skind,wildstorm_universe,359677
kossak_the_slaver,new_earth,362289
michael_carter,lego_batman,363437
salkor,earth_one,354615
satanis,prime_earth,353563
silver_shield,team_titans,349031
simon_jones,earth_16,357699
stasis,new_earth,351384
superboy_vol_2_38,superboy_vol_2_3,390140
superman_vol_1_378,superman_vol_1_37,375435
superman_vol_1_387,superman_vol_1_38,377253
tao_jones,prime_earth,354574
theo_storm,new_earth,349576
vanessa_jansen,arrowverse,360095
vault,new_earth,357540
wesley_keenan,smallville,358985
zebra_man,prime_earth,357366
adam_fells,new_earth,355033
arnold_nadakowski,earth_one,358999
badlands,new_earth,349358
brandon_marshall,black_lightning_tv_series,354628
brion_markov,dc_legends,346312
brion_markov,earth_16,369095
brion_markov,prime_earth,370226
calvin_broderick,new_earth,350345
demeter,tempest_tossed,374448
denise_howard,new_earth,365135
dune,post_zero_hour,345769
elysion,earth_prime,358560
frederick_delamb,earth_16,360188
geomancer_ii,new_earth,350947
ishi_shujou,new_earth,347789
jed_mcnally,smallville,352734
lady_zand,new_earth,354636
mountain,new_earth,346366
mudslide,new_earth,349769
nabil_azmah,prime_earth,352455
pele,new_earth,356051
roshanna_chatterji,prime_earth,355969
sand_blaster,prime_earth,350873
sandstorm,new_earth,350665
shakedown,new_earth,354073
tara_markov,dc_legends,356373
tara_markov,earth_1,352318
tara_markov,teen_titans_go_tv_series,351861
tara_markov,tiny_titans,359212
terra,earth_33,352485
terra_murdock,amalgam_universe,350998
terrus,pre_zero_hour,350521
asa_ezaak,earth_one,354428
auntie_gravity,earth_one,370655
auntie_gravity,prime_earth,357696
ayla_ranzz,earth_prime,360269
carrier,carrie,364555
chester_runk,flashpoint_timeline,348699
geoffrey_thibodeux,new_earth,360152
geoffrey_thibodeux,prime_earth,360791
ikon_suit,ikon_sui,345804
inertron,inertro,342643
laura_klein,new_earth,357344
null,new_earth,351576
ranx,new_earth,369131
richard_foley,dcau,364154
rick_jensen,new_earth,352504
roxanne_spaulding,gen_13_movie,350710
roxanne_spaulding,wildstorm_universe,370810
stacy_macklin,earth_one,362830
star_man,earth_one,352440
thom_kallor,legion_of_super_heroes_tv_series,354361
volume,earth_one,349708
alec_holland,swamp_thing_movies,356281
amy_winston,amethyst_shorts,356818
buckley_mellon,new_earth,354568
carol_ferris,dc_legends,364873
carol_ferris,new_earth,389770
dela_pharon,new_earth,357174
ferrian,wildstorm_universe,365749
jonathan_kent,smallville,378660
joseph_wilson,dc_animated_movie_universe,347326
lois_lane,the_new_order,357888
luke_hames,new_earth,349384
miri_riam,new_earth,366088
miss_bloss,new_earth,354360
nzame,new_earth,348039
orchid,dc_animated_movie_universe,352646
poison_ivy,a_tragedy,353370
quentin_gallows,prime_earth,358724
race,new_earth,352482
raveniya_dayspring,amalgam_universe,350101
ri,new_earth,371698
ricardo,prime_earth,356460
rose_wilson,titans_tv_series,370664
shen_li_men,the_wild_storm,359255
simon_baz,prime_earth,390374
sister_sunlight,new_earth,348916
vandal_savage,doom,367685
william_burnett,smallville,353816
amandine_de_molay,earth_abc,353392
aphrodite,tempest_tossed,375759
aquadus,earth_9,350710
azathoth,earth_2,359858
blue_of_the_rainbow_raiders,new_earth,352067
dagon,new_earth,350329
detritus_ii,prime_earth,352639
diana_lyon,new_earth,349116
doctor_skuba,prime_earth,350395
downpour,dcau,353351
extriax,prime_earth,350693
flood,future_state,357489
gong_gong_impostor,new_earth,352449
harold_lewis,new_earth,349599
hydra,new_earth,349784
hydro_hunter,arrowverse,348582
kaldur_ahm,dc_legends,361732
lady_aquamarine,new_earth,353156
lester_witz,prime_earth,351910
linda_lake,smallville,363292
lord_aquamarine,new_earth,355239
mai_miyazaki,new_earth,356698
maria_salvaje,prime_earth,360577
mashenka_medviedenko,new_earth,354764
mister_aqua,quality_universe,352589
mister_hydro,earth_s,350330
miya_shimada,new_earth,363558
monsoon_ii,new_earth,351136
mortimer_coolidge,prime_earth,374099
naiad,oceanid,363245
poseidon,amalgam_universe,353606
ramon_raymond,just_imagine,380118
rebecca_jones,black_lightning_tv_series,351016
rebecca_jones,new_earth,375819
shalako,new_earth,378696
siren,wildstorm_universe,351021
sujatmi_sunowaparti,new_earth,353341
tsunami,earth_one,351044
zan,new_earth,354909
zan,smallville,355243
agent_wax,wildstorm_universe,360501
anton_arcane,swamp_thing_199_tv_series,361871
anton_unreal,earth_two,349177
asclepia,wonder_woman_tv_series,351488
avery_twombey,new_earth,354224
barbara_gordon,earth_one,447444
batman,bruce_wayne,661515
black_zero,earth_one,358668
brendt_sorensen,new_earth,350101
brian_o_brien,quality_universe,381270
bullet_benn,earth_two,357365
buzzword,new_earth,354061
c_k_nevins,earth_two,355075
calixto,earth_one,361563
carter,batman_serial,354234
chanka_silver_deer,new_earth,356948
clark_kent,earth_23,356757
clement_tyme,new_earth,360770
corinna_stark,new_earth,359551
crazy_quilt,prime_earth,356047
diviner,new_earth,355952
doctor_doog,new_earth,354049
doctor_voodoo,earth_one,351518
don_enrago,earth_two,353758
e_leopold_maas,earth_one,353094
etienne_du_vipere,new_earth,369943
euryale,earth_s,349834
eve_aries,pre_zero_hour,395643
evil_eye,earth_s,350553
eye,earth_s,349311
godiva_ii,new_earth,352268
hamlin_rule,wonder_woman_tv_series,356187
harleen_quinzel,birds_of_prey,376732
hartley_rathaway,the_brave_and_the_bold,351722
hugo_strange,batman_1966_tv_series,365138
hugo_strange,new_earth,399705
hypnota,earth_two,356870
hypnotic_woman,new_earth,351893
i_ching,earth_one,360607
intellex,earth_one,353586
ira_billings,futures_end,356081
isaac_bowin,new_earth,385541
isaac_bowin,the_brave_and_the_bold,350487
izak_orato,prime_earth,358457
jack_craig,new_earth,352949
jeremiah_klugg,earth_four,352240
jervis_tetch,gotham,362465
jervis_tetch,prime_earth,390722
joker,batman_1966_tv_series,397649
